Gent_Label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
Ineligible,2000-2010,26006,-0.063077812,-0.036374992,-0.151558338,0.433283162,-0.091025055,3.103749358,-0.468926554,0.362931853,-0.291902072,0.138014528,0.035421925,-0.010553146,-0.013058993,0.026435902,-0.052954465,1.657456319,-0.490654206,0.474422036,2.565420561,-0.023370375,1.402298851,Inf,0.821523304,-1,-0.107142857,1.65,-1,0.28,6,-0.034582133,-0.044926412,-0.041612228
Ineligible,2000-2010,26007,-0.227064975,0.11495431,-0.185220004,0.718995238,-0.089527557,1.258452013,-0.416277018,0.114302315,-0.513564182,0.906435328,0.169678216,-0.050510902,-0.075521635,0.107285826,-0.049029258,0.938292432,-0.27962675,0.085493939,2.451788491,-0.025208198,0.707065217,0.89673913,0.465662055,2.793478261,-0.074661509,0.860482375,-0.581818182,-0.114438503,2.178181818,-0.049150984,-0.101150247,-0.089081959
Ineligible,2000-2010,26013,-0.207827673,-0.02753667,-0.116753879,1.331033401,-0.031544557,0.732447046,-0.456092206,0.342410725,-0.378391093,0.979824369,0.411481715,-0.024762002,-0.031519074,2.168854102,-0.008874302,-0.007551919,-1,0.389427313,-1,-0.007708457,-0.341522491,-1,0.433957219,-1,0.080508475,Inf,-1,-0.661016949,-1,-0.012527634,-0.095239359,-0.089620513
Ineligible,2000-2010,26014,-0.183366774,0.003053221,-0.157695443,1.151988252,-0.028639905,0.488693323,1.159173522,0.141870613,-0.460206619,1.471054142,0.044710765,-0.027115218,-0.031651772,1.062781847,-0.009304393,0.319795818,-0.49407827,0.105244395,-0.662718847,-0.006166707,0.040044494,0.040044494,0.140693961,-0.479977753,-0.04040404,1.96875,-1,-0.340277778,-1,0.26413839,-0.067086189,-0.06175497
Ineligible,2000-2010,26015,-0.175190018,0.078276475,-0.194407917,1.100270899,-0.079723481,1.668974591,1.588905353,0.148944857,-0.352773662,3.851800402,-0.014570954,-0.051389212,-0.077929733,0.73495299,-0.031102125,0.79390681,-0.024366472,0.2162007,1.731773879,-0.015930964,0.285608309,1.056973294,0.272534326,0.714144411,-0.089154401,1.132276443,-1,-0.057609965,2.298365123,0.212955997,-0.084681486,-0.060151921
Ineligible,2000-2010,26016,-0.056823141,-0.142594775,-0.156456202,0.760560979,-0.101291832,1.85989769,0.7620352,0.805156403,-0.067157835,1.300303975,-0.001983664,-0.034286215,-0.059663818,0.405958287,-0.060581961,1.499484158,3.130007027,0.799801042,0.606113844,-0.031213159,0.544341036,3.751818571,0.798902745,-0.762409071,-0.193975115,2.892075966,2.072691552,0.64608476,1.496561886,0.154097066,-0.041827353,-0.016844982
Ineligible,2000-2010,26018,-0.14792572,0.054794506,-0.148771057,1.100594017,-0.125605657,2.418239356,1.848532796,1.527269699,2.526754891,1.214474001,0.116784566,-0.016730657,-0.032625182,0.613302769,-0.08825865,1.491111111,1.28,1.7075,1.85,-0.080658167,0.864129285,0.932329137,1.724267307,1.318794964,-0.164039791,10.38938053,Inf,1.741887906,2.796460177,0.247536559,-0.082782016,-0.068378426
Ineligible,2000-2010,26019,0.08198105,-0.082409861,-0.042079375,0.470174726,-0.345967267,1.091588785,0.316926272,2.073900451,2.021183801,0.184441376,-0.034185075,-0.102152108,-0.115703047,0.026017465,-0.242137804,1.36520731,-0.297463175,1.872595017,0.737854251,-0.043271139,3.694805195,-1,0.369318182,Inf,-0.272882871,1.263657497,-0.078651685,1.927275944,0.636605559,0.014789911,-0.007548243,0.016536516
Ineligible,2000-2010,26020,-0.131504239,-0.104732106,-0.230024917,0.726727796,-0.105644384,0.681552994,-0.596831605,0.210525347,3.569241808,0.204056963,0.302635627,-0.133816517,-0.107330381,0.234138426,-0.065266851,1.019760285,-0.365889213,0.246027697,-0.347771762,-0.037307645,0.537356322,-0.341133005,0.808654496,-0.121510673,-0.050901264,0.660179434,-0.40952381,-0.216977226,-0.527619048,-0.15427914,-0.085751771,-0.110597857
Ineligible,2000-2010,26021,-0.147896588,-0.110953915,-0.049521909,1.051404041,-0.031549838,0.545498053,-0.269248203,0.262975823,9.611577249,0.394754623,-0.053515654,-0.033265253,-0.029313593,0.99722181,-0.026903185,0.486302888,0.871640674,0.410714239,2.275371179,-0.023285707,0.089024557,-0.031978172,0.452032742,2.388076398,-0.079460408,4.321167883,Inf,0.182481752,NA,0.212043796,-0.036552355,-0.040416099
Ineligible,2000-2010,26022,-0.144156783,-0.070909985,-0.028596034,1.285138104,-0.094350881,1.4305544,-0.816561932,1.389570976,-0.338299555,0.543940801,0.60600599,-0.030664453,-0.03005253,2.590365457,-0.081363242,2.323328378,-0.505036199,1.306531312,0.732373303,-0.079363519,1.480162723,-0.489378263,1.386375057,0.531865211,-0.12618502,Inf,NA,-0.301359223,Inf,0.120035305,-0.100039487,-0.101211088
Ineligible,2000-2010,26101,0.015546518,-0.016425364,-0.186234976,0.226532538,-0.049387173,1.904857734,Inf,0.181936041,-0.231741573,0.155670796,0.133252375,-0.026039539,-0.036926537,0.611155026,-0.018532123,1.257732598,Inf,0.19610285,0.265108783,-8.91E-04,-0.257752923,Inf,0.039145907,0.731909846,-0.182863775,2.008547009,NA,Inf,-1,0.145213246,-0.022466255,-0.01150108
Ineligible,2000-2010,26103,-0.111351515,-0.057633278,-0.131664406,0.302731216,-0.03271366,0.36565507,0.966543301,0.303980325,0.311028868,2.135069031,0.183229814,-0.037278748,-0.035871691,1.093153566,-0.01662576,1.070652174,3.141304348,0.164741848,6.247282609,-0.012781906,0.792360431,1.150832517,0.209843291,3.301665034,-0.054356963,0.626506024,Inf,NA,Inf,0.048192771,-0.052536951,-0.048800785
Ineligible,2000-2010,26104,0.046883997,-0.056279498,-0.2248225,0.332616294,-0.097740976,2.523111369,-0.780410469,-0.044024101,0.024751143,0.520235213,0.051853049,0.152619678,0.119880182,-0.124303568,-0.047650075,1.593137255,-0.192366412,-0.076012421,0.34605598,-0.015639095,0.313801079,-0.124132614,0.512861849,1.627602159,-0.124106051,2.553801226,-0.080100125,-0.105652899,0.379849812,0.048128342,-0.042824656,-0.014841807
Ineligible,2000-2010,26201,-0.141431795,-0.103595959,-0.168266637,0.592450192,-0.013444597,0.911830693,4.189254738,-0.196257362,2.113552843,1.155536584,0.161188559,0.001968926,-0.030311245,0.106991811,-0.016928921,0.998756567,2.997513135,0.499067426,4.996269702,-0.016356559,2.49095057,1.992243346,0.595863118,2.989657795,-0.025322997,0.022222222,Inf,0.022222222,Inf,0.09037037,-0.068418185,-0.057332652
Ineligible,2000-2010,26202,-0.145948293,0.165836762,-0.187056215,0.387227495,-0.019958327,2.002007177,-0.768552735,0.391730165,-1,0.79822537,0.385289999,-0.082681903,-0.034751563,1.927385062,-0.021025474,2.171231986,-0.06728471,0.522110174,-0.378189807,-0.017433668,1.440284024,-0.491607495,0.567121049,-0.661071663,-0.064516129,Inf,Inf,Inf,Inf,-0.310697236,-0.059114977,-0.087181699
Ineligible,2000-2010,26205,-0.094427245,0.041154869,-0.193695255,0.469376307,-0.022739594,1.09914611,Inf,0.156309298,-1,0.537001898,0.198963842,-0.03825645,-0.048782176,1.816293638,-0.01612844,0.878506867,Inf,0.517255546,-0.494248151,-0.007346972,0.051739518,Inf,0.262087422,0.051739518,-0.118464052,Inf,Inf,Inf,-1,0.429216867,-0.06333957,-0.055549015
Ineligible,2000-2010,26206,-0.147999702,0.155802519,-0.186521685,0.26739296,-0.016543909,1.675934092,1.744547787,0.763164033,-1,0.068929138,0.163761585,-0.001460354,2.27E-04,0.073286844,-0.003583986,0.536967886,0.024645258,-0.048543689,0.024645258,-0.002439602,0.197167756,0.026143791,-0.160427807,-0.315904139,-0.008150039,Inf,NA,0.358208955,Inf,-0.004106562,-0.064488162,-0.058696193
Ineligible,2000-2010,26207,-0.071703573,-0.162460292,-0.184905601,0.736058326,-0.051609141,2.210496569,0.408356359,0.031511005,-0.540753361,0.521024868,0.074829932,-0.033707865,-0.026864877,0.074338566,-0.024600246,1.285714286,1,-0.085106383,0,4.81E-04,-0.172093023,Inf,0.034883721,-0.094476744,-0.069512863,1.911877395,0.247947455,-0.208033346,0.169950739,-0.049627697,-0.047619414,-0.053196565
Ineligible,2000-2010,26208,-0.157745366,-0.043295987,-0.13609732,0.470598326,-0.008867455,0.075231352,-0.620162837,-0.106622994,-0.069398952,1.200435976,0.340283749,-0.060863399,-0.017312245,1.370816956,-0.013349488,0.441960447,NA,0.562123818,1.883920894,-0.009010109,-0.14699402,NA,0.608525563,1.047214353,-0.048951049,Inf,NA,-0.346153846,Inf,-0.271233974,-0.056367474,-0.074769259
Ineligible,2000-2010,26301,-0.129375162,0.063112154,-0.26632923,0.551545205,-0.025234296,0.369473981,-0.514459225,0.544019665,2.8843262,0.199571327,0.35211378,-0.125311956,-0.052538323,0.388179596,-0.018095377,0.140918231,-1,0.517273075,-0.723413762,-0.006724526,0.66010929,-1,0.138360656,-1,-0.014667963,-0.198440208,NA,0.333795494,-0.679376083,-0.083323992,-0.074439993,-0.118381367
Ineligible,2000-2010,26302,-0.121076879,0.005434898,-0.207629794,0.485958583,-0.012064416,2.367073684,0.473094737,-0.221263433,Inf,1.185324558,9.26E-04,-0.018819104,-0.026724658,0.606932394,-0.004198479,2.04980916,NA,0.018786167,Inf,-0.003108404,1.072203112,NA,0.125256494,NA,-0.011553654,Inf,NA,-0.627312874,Inf,0.143785443,-0.042265939,-0.034440149
Ineligible,2000-2010,26402,0.063832857,0.019993396,-0.14969162,0.096717816,-0.119921313,2.490989802,0.271854472,0.366299111,-0.58782494,2.430966072,0.015613655,-0.078695187,-0.12317222,0.192631214,-0.06645396,1.586840459,0.958398991,0.602326448,0.958398991,-0.017058923,1.302819738,1.125679758,0.859969789,-0.362296073,-0.117165208,1.387438174,0.77602108,0.417701038,1.466695945,0.07061011,-0.057153333,-0.008253099
Ineligible,2000-2010,26403,0.067036784,0.032232642,-0.063898476,-0.00567693,-0.126276527,0.767849829,0.544937429,3.264027304,-0.073037543,0.069572066,0.007174974,0.078725166,-0.018228233,0.027024372,-0.089567296,1.04166165,1.807284768,2.203183902,2.743046358,-0.027194492,3.771084337,Inf,0.498357065,-1,-0.144266372,1.002279635,-0.010638298,3.617021277,6.914893617,0.097805252,-0.083622323,0.013276169
Ineligible,2000-2010,26404,-0.209242,0.151879952,-0.252639597,0.60937386,-0.034848645,0.808982629,0.035329681,0.472667218,-0.424816844,0.932615404,0.225695648,-0.044949036,-0.051735631,0.339755888,-0.024023166,0.535656873,1.851934193,1.032412873,0.188305914,-0.010486096,0.99077278,2.981545559,0.405251374,-0.336409073,-0.059078591,0.2,0.6,1.533333333,1.4,0.038043478,-0.088566956,-0.080443779
Ineligible,2000-2010,26505,-0.173966682,-0.042181868,-0.230586032,0.860893538,-0.040920983,0.215077765,0.496975806,0.688785878,-0.818548387,0.633064516,0.082320056,0.006914631,-0.012486903,0.046502005,-0.025554355,0.285255066,0.35290007,0.533811126,-0.830887491,-0.005472139,-0.22484067,1.015414258,0.099316868,-0.496146435,-0.082019582,0.701541685,0.03307888,1.995928753,-1,-0.006972068,-0.083140254,-0.064642806
Ineligible,2000-2010,26507,-0.085998945,0.107729357,-0.125766052,0.168979222,-0.103201518,2.025644164,0.239283261,0.645356508,0.342556866,0.422759873,0.10301874,-0.137103206,-0.144350969,0.481720247,-0.079082648,2.522222834,-0.164580925,0.883335218,1.025980639,-0.016245454,0.828739913,-0.515921788,0.17197883,1.420391061,-0.15826737,2.246431599,0.899987849,0.876028926,0.472858798,0.049548663,-0.069657402,-0.058262864
Ineligible,2000-2010,26508,-0.205716364,-0.017640693,-0.200623422,0.765614114,-0.029612082,0.584151247,-0.716083916,0.211713287,-0.538636364,0.618819777,0.509831376,-0.117277547,-0.0915405,0.503276515,-0.022320821,0.659074074,-0.464814815,0.226886792,0.605555556,0.002098267,0.023113208,-0.090566038,-0.090566038,-0.393710692,-0.074979757,0.587969925,-0.747368421,1.273684211,2.031578947,-0.17754386,-0.104858789,-0.130108967
Ineligible,2000-2010,26509,-0.250660487,0.153654856,-0.199210111,1.560913273,-0.024251505,0.650112499,-0.727003447,0.17404298,0.637979319,0.378632594,0.49640439,-0.021587902,-0.022150387,5.105195645,-0.015010409,0.209281641,-0.040914561,0.193008717,-0.040914561,-0.012626374,0.158473625,-0.019753086,0.123697681,-0.019753086,0,-0.571428571,NA,Inf,NA,-0.201298701,-0.122332539,-0.121691626
Ineligible,2000-2010,26510,-0.16598683,0.114044422,-0.098703729,0.205499965,-0.104627261,3.126716011,1.487624467,0.497484465,Inf,1.669907294,0.183749358,-0.18694483,-0.195272844,0.715086698,-0.073390279,2.425454545,-0.143636364,0.652980973,10.13272727,-0.01210882,0.805599426,NA,0.196893559,Inf,-0.147028521,1.914856136,-0.442748092,0.539076699,5.129770992,0.022944013,-0.091162865,-0.081364886
Ineligible,2000-2010,26511,0.008180959,-0.03472296,-0.152263085,0.388853945,-0.165006299,1.600270357,-0.636325824,-0.015577132,-0.474692857,2.029896556,0.026428707,0.004145105,-0.050525862,0.05626275,-0.11690152,1.693132257,-0.114218959,0.143348578,2.543124166,-0.01535905,0.234974359,-1,0.286431624,Inf,-0.1902722,1.960413081,0.036144578,0.115848007,2.404475043,0.040044047,-0.070559214,-0.013662543
Ineligible,2000-2010,26512,-0.084853143,-0.10258379,-0.177308775,0.54569842,-0.061934841,0.889856108,0.107761798,0.039520285,1.222039842,1.364108323,0.009241072,-0.013025207,-0.047386562,0.105431427,-0.037163168,1.371720989,0.154925003,0.076555092,3.553704299,-0.015234532,0.2036,0.5045,0.355405405,5.018,-0.082127811,1.834290461,-0.035756853,-0.170302409,3.098033373,0.054091596,-0.053349941,-0.027363324
Ineligible,2000-2010,26514,-0.007378771,-0.048821969,-0.088321771,0.294091999,-0.187429457,1.726504212,-0.327744416,1.538355679,-0.075648572,0.882520591,0.062675627,-0.157626282,-0.19975131,0.170899032,-0.128025603,1.440359288,-0.105822551,1.371514104,1.831561922,-0.021674443,-0.174390969,1.122994652,0.326871658,1.122994652,-0.182347544,1.562002028,-1,1.535871552,1.739689266,0.020363193,-0.081459744,-0.032171959
Ineligible,2000-2010,26605,-0.287784663,-0.127223991,-0.133897052,2.693952632,-0.0358735,0.475176218,-0.771698919,0.418019139,Inf,0.444523206,2.587678296,-0.08156372,-0.042044909,4.20249737,-0.005929477,-0.289128759,-1,0.074572807,2.554356207,-0.005371648,-0.225998301,-1,0.142573937,0.548003398,0.0175,NA,NA,-0.725,Inf,-0.491666667,-0.188451611,-0.221543573
Ineligible,2000-2010,26606,-0.057429989,-0.079565363,-0.103253759,0.335007263,-0.04075025,0.779539075,0.872337125,0.492692731,0.604860393,0.533165599,0.17946167,-0.007690314,-0.018798981,0.114983553,-0.027312785,0.752005663,-0.325153374,0.458859617,4.061349693,-0.007673135,-0.149904215,-0.489942529,0.938218391,3.08045977,-0.100867019,0.970074813,-0.014962594,0.231296758,4.417705736,0.026538363,-0.063183826,-0.050676282
Ineligible,2000-2010,26609,-0.048689568,-0.133808176,-0.109325188,0.266115553,-0.029683517,0.859338061,0.014184397,0.907632557,0.521276596,1.26984127,0.10257334,-0.025854351,-0.021259417,0.661330632,-0.016584637,1.745258621,NA,0.815047022,Inf,-0.011463315,0.70795107,NA,0.94706422,Inf,-0.083882784,2.514285714,NA,-0.414285714,NA,-0.046122449,-0.009388379,-0.011757061
Ineligible,2000-2010,26610,0.001812256,-0.208284884,-0.137434746,0.398090068,-0.030729011,0.062629504,-0.032181585,0.190266861,1.557598214,1.516416548,0.248312078,-0.035689019,0.010464378,0.651643782,-0.017019938,0.46179402,1.046511628,0.441860465,3.093023256,-0.010038144,0.061126374,1.122252747,0.465364992,2.183379121,-0.066526217,1.140449438,0.426966292,0.426966292,Inf,0.024905757,-0.069021175,-0.063753447
Ineligible,2000-2010,26611,-0.147000931,-0.095904249,-0.131648357,0.557895947,-0.073529083,0.822532008,0.525341131,0.29829874,-0.418917665,0.311258165,0.083978841,-0.108750061,-0.090602954,0.379412221,-0.029519901,0.403753977,-0.048695652,0.477557817,-0.471497585,-0.006827427,0.016554505,-0.466308885,0.358486475,0.06738223,-0.027214359,0.057758598,-0.041733547,0.414583811,-0.726209585,-0.135113007,-0.045189804,-0.055471617
Ineligible,2000-2010,26612,-0.152257681,0.132009702,-0.146638959,0.986473088,-0.130874765,2.459823337,-0.305438842,1.308043435,2.611718021,0.651512086,0.112694012,-0.007934747,-0.018057967,0.100423797,-0.091450332,2.3218017,-0.620947781,1.214943687,0.642559614,-0.07857822,0.485882059,-0.044790105,1.860233019,0.273613193,-0.145841545,8.337320044,-1,-0.338242894,2.054263566,-0.032872661,-0.099604477,-0.09044034
Ineligible,2000-2010,26613,-0.153027898,-0.125025708,-0.076216856,0.823740107,-0.119932189,0.520290746,-0.528130937,1.361030562,Inf,0.383250453,0.314480078,-0.109019927,-0.110540081,7.287368944,-0.0824117,0.121243169,-0.570952869,1.383595173,0.906876138,-0.080219351,-0.090414721,-0.518454852,1.432046202,0.712160526,-0.124948368,0.059479554,NA,Inf,Inf,-0.028450042,-0.058610675,-0.069207645
Eligible,2000-2010,26702,-0.131765545,-0.005508524,-0.132294956,0.219395241,-0.066647961,1.557394274,0.446822131,0.309844888,Inf,3.407242798,0.182766701,-0.055963949,-0.043793476,0.148518899,-0.035112715,3.893617021,0.529255319,0.10106383,7.257978723,-0.007978164,0.943894389,-0.028052805,-0.028052805,0.943894389,-0.065555825,4.126436782,0.708812261,0.068007663,Inf,-0.024666018,-0.07095166,-0.066306911
Ineligible,2000-2010,26706,-0.211421254,-0.010193317,-0.298821261,1.581282789,-0.032144052,2.23230261,-0.787933585,0.227958099,2.34004603,1.634925201,0.272531348,-0.02018071,-0.033989133,2.133870349,-0.010119375,1.163303292,-0.854567846,0.308889386,Inf,-0.006035887,0.818237206,-0.851572473,0.335847743,Inf,-0.133333333,Inf,NA,NA,Inf,0.251028807,-0.099466987,-0.089939299
Ineligible,2000-2010,26707,-0.264442818,0.023480727,-0.15790286,1.410312575,-0.074524064,4.370988461,0.54230545,0.311464042,4.01584555,1.373625541,0.417448265,-0.02502408,-0.043246376,2.565496138,-0.03096707,2.058121769,0.529060885,0.108015134,1.548434808,-0.021411339,1.17150104,0.39405005,0.090995691,1.091075075,-0.230957957,Inf,Inf,Inf,Inf,0.380953747,-0.124644689,-0.108185378
Ineligible,2000-2010,26708,-0.253872578,-0.038685664,-0.136776025,1.21218756,-0.059079242,1.326817654,1.471951149,0.659254881,Inf,2.604928759,0.148563408,-0.039829858,-0.050503166,1.075484719,-0.027265927,1.113837429,1.422105388,0.580742463,0.356379017,-0.020070035,0.82887004,3.036126984,0.541576279,0.210838095,-0.079216748,1.003687316,-0.367256637,1.21460177,Inf,0.216454952,-0.113111718,-0.101784474
Ineligible,2000-2010,26710,-0.189974087,0.080646648,-0.110919652,0.633685836,-0.110809854,3.225792575,0.440241939,1.410943348,0.45287564,0.957419726,0.156586616,-0.10039626,-0.10725878,0.929269197,-0.078682698,3.609839083,0.631173829,1.731267807,1.242864015,-0.046121283,1.085195759,0.295152645,1.450288788,1.175856444,-0.194998277,12.45345345,Inf,2.523523524,0.601601602,0.063527711,-0.072406879,-0.065085442
Ineligible,2000-2010,26711,-0.076912553,0.092328197,-0.217779142,0.531952352,-0.07616043,2.612572886,-0.029081633,0.466562009,0.58877551,1.605019305,0.091478961,-0.043781599,-0.064948072,0.849005982,-0.035158314,1.602200592,0.028776978,0.628896882,0.886091127,-0.013073699,0.434507678,-0.282746161,0.564917467,0.291056911,-0.2,6.666666667,0.333333333,1,2.333333333,0.16091954,-0.05095834,-0.026330146
Ineligible,2000-2010,26712,-0.150126841,-0.052996078,-0.168125016,0.777025834,-0.123424811,3.497190134,0.938182953,0.36163486,-1,2.403088674,0.187273414,-0.007769145,-0.056556303,0.222030447,-0.065010238,4.33255868,1.700906344,0.391375996,3.051359517,-0.018685332,3.309919436,-0.54632427,0.209801947,0.81470292,-0.208436918,4.665659617,Inf,0.758308157,Inf,0.112116043,-0.117780882,-0.070552462
Ineligible,2000-2010,26713,-0.232174262,-0.050079724,-0.120600958,0.8064737,-0.060128324,2.759098538,2.84907696,0.271803855,-1,1.136026225,0.127217316,-0.031002602,-0.037426405,0.291452751,-0.040381383,3.431151242,1.045146727,0.247040687,0.704288939,-0.01525068,2.165870307,0.055290102,0.195995449,0.055290102,-0.158613078,3.524791893,Inf,0.260290198,3.332247557,0.017497223,-0.076491199,-0.070266121
Ineligible,2000-2010,26714,-0.109828768,-0.153416742,-0.065627767,1.079969376,-0.119276506,4.266223959,0.675065479,1.273162389,0.108499214,1.568326048,0.653885433,-0.204478618,-0.174627397,17.42220123,-0.077924211,3.558611263,-0.337411154,0.957843172,0.363039913,-0.041570737,0.69911366,-0.333680918,0.966187456,0.047072844,-0.216633132,Inf,Inf,0.38028169,Inf,-0.107298335,-0.069685727,-0.103123125
Ineligible,2000-2010,26715,-0.093499732,0.005423997,-0.057952949,0.900410122,-0.123838866,2.134430363,-0.334974705,2.296097862,0.296799325,2.281739206,0.668012507,-0.040243009,-0.036832603,0.952627462,-0.10210312,2.14680829,-0.767922889,2.712426733,1.320771114,-0.088241213,1.899468053,-0.516383598,2.668379142,1.418082011,-0.223653396,0.739016393,-1,Inf,0.114754098,-0.127171259,-0.065591611,-0.068268161
Ineligible,2000-2010,26716,-0.109994018,-0.063971067,-0.137733401,1.307484432,-0.067305611,0.650581952,-0.062857143,2.140312185,Inf,0.482988584,0.413937345,-0.013341818,-0.010600911,1.070970018,-0.049101891,0.44934639,-0.542565938,2.481009477,0.143585156,-0.047559243,0.432609093,-1,2.478389209,0.159048976,-0.10237069,-0.120689655,Inf,Inf,NA,-0.167214012,-0.056069613,-0.057200188
Ineligible,2000-2010,26807,-0.043759205,-0.045218826,-0.177457999,0.389238672,-0.171776917,1.267792735,-0.431736827,0.50134191,9.910652921,0.250101928,0.103571384,-0.019614341,-0.037356498,0.105583792,-0.136887121,1.509470008,-0.23702078,0.435901875,0.041466635,-0.049253554,0.670630372,-0.273638968,0.494952356,2.92234957,-0.348416687,1.780002018,-0.231441048,0.309396733,-0.385152838,0.034296823,-0.041684426,-0.023763379
Eligible,2000-2010,26809,0.098663218,-0.076810959,-0.048846773,0.122463029,-0.566172981,0.234351883,-0.839764126,-0.201896255,-1,2.258653094,-0.206133227,-0.14134945,-0.256946198,0.109415962,-0.414524743,0.426806619,-0.708846194,-0.189287247,3.22779589,-0.136863322,0.744103849,Inf,0.280980228,2.458646617,-0.559274596,0.349122029,-0.77895506,-0.354134317,3.09178744,0.188442043,-0.026730295,0.12777181
Eligible,2000-2010,26810,0.071251789,-0.069395543,-0.100476583,0.251021022,-0.390677105,0.286785549,-0.051128498,0.769796464,2.181510331,0.736766509,-0.092180938,0.060919852,-3.62E-04,-0.003155325,-0.2713992,0.301598018,-0.241965315,0.774982039,0.982552252,-0.174678249,0.505115385,-0.685930979,0.97261159,2.847345506,-0.47070401,0.306524958,0.039322249,0.585350957,0.666964906,0.153088313,0.021407685,0.088894984
Ineligible,2000-2010,26811,0.03986269,0.009996995,-0.26828799,0.651188784,-0.384860534,1.151118707,0.401968467,0.975814943,0.740374649,1.664948682,0.135283361,-0.069655057,-0.114702778,0.687161755,-0.233544171,1.176083419,0.054390935,1.378237331,1.460245515,-0.162711047,0.932816537,0.133333333,1.055813953,1.55,-0.561873767,1.006362451,-0.295384615,7.279230769,1.113846154,0.141579537,-0.016347754,0.031176362
Ineligible,2000-2010,26812,0.030319358,-0.315461044,0.026129894,0.945296056,-0.285889138,2.236777587,-0.569815114,0.795082176,1.68865554,1.258470654,0.004804123,-0.065260333,-0.075259892,3.082321525,-0.185361857,2.030461064,-0.190962883,0.949986897,2.559763314,-0.174878798,1.782032837,-0.258124577,0.973996009,2.462085308,-0.273554256,2.436647173,Inf,0.844054581,Inf,0.360541705,0.057200708,0.067961059
Ineligible,2000-2010,26814,-0.038418359,0.062938983,-0.2165675,0.607018381,-0.337445218,1.022351844,0.689152611,0.62976834,0.880501931,2.202351826,0.142985246,-0.069005782,-0.099321232,3.330129313,-0.204080476,1.096740702,0.333173538,0.688144541,5.048657718,-0.164028504,0.827381919,-0.045340624,0.663778789,5.459861776,-0.546441015,1.179790941,Inf,3.146341463,0.990243902,0.390011614,-0.01095855,0.021854525
Ineligible,2000-2010,26815,-0.127963277,0.044243013,-0.154806391,0.708269692,-0.275244521,1.27187861,0.162474803,0.561679745,0.337283044,2.53947552,0.164797246,-0.053333475,-0.078455999,0.636587333,-0.184331797,1.429910325,0.653456221,0.56769021,1.583525346,-0.133955778,0.869574232,1.61991342,0.452889636,1.96299732,-0.384014778,2.746666667,-0.357714286,2.813571429,0.605714286,0.262253739,-0.04182678,-0.01777199
Ineligible,2000-2010,26816,0.100698099,-0.027851574,-0.22884643,0.452036885,-0.378614869,0.930228604,0.662141298,1.004522499,-0.578071824,2.115548572,-0.006829984,-0.099056408,-0.139626234,0.926516626,-0.253436839,1.060765984,0.667327125,1.084158906,1.624644135,-0.175913818,0.766525167,1.060946028,1.131607035,1.523607381,-0.498686565,0.934772604,-0.084306096,1.232003891,1.335019455,0.297423088,-9.98E-04,0.043060255
Ineligible,2000-2010,26818,0.050462265,0.030565677,-0.184746184,0.227729132,-0.313700038,0.661882343,-0.329245145,0.340882836,0.788679613,1.707679524,0.078748148,-0.049164048,-0.061518959,0.230664628,-0.195330415,0.747894053,0.635340269,0.37357483,0.782166486,-0.141526511,1.056705289,1.893474427,0.488302416,0.460648148,-0.349096983,0.442140297,-0.383512545,0.056835637,2.390681004,0.121445129,0.014926333,0.039378811
Eligible,2000-2010,26819,0.224187041,-0.168872589,-0.035586202,0.231554877,-0.554389046,0.575483985,-0.517433674,0.330804029,0.447698977,1.401550858,-0.139803052,0.34032202,0.192809621,-0.059583797,-0.445399876,0.63492376,0.076648071,0.353500432,2.654622063,-0.332834928,1.389564205,1.088516746,0.435855263,3.873205742,-0.499536506,0.633613445,-0.002597403,0.115738499,2.772783738,0.130293833,-0.003225754,0.12485824
Ineligible,2000-2010,26820,-0.002633643,-0.153208026,-0.059532333,0.759194869,-0.19268033,1.99954019,0.010623521,0.514472023,1.210738952,0.534884473,0.017256807,-0.055397349,-0.043686479,1.652656077,-0.145736601,2.437709966,0.182236842,0.538621281,0.069642857,-0.142424264,2.328250524,0.182038835,0.559928488,0.072774741,-0.22604805,2.123322148,Inf,Inf,Inf,-0.15551042,0.04508341,0.030369326
