GIS.Join.Match.Code..2012,X1990..Persons..25.years.and.over...Less.than.9th.grade,X1990..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,X1990..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,X1990..Persons..25.years.and.over...Some.college..no.degree,X1990..Persons..25.years.and.over...Associate.s.degree,X1990..Persons..25.years.and.over...Bachelor.s.degree,X1990..Persons..25.years.and.over...Graduate.or.professional.degree,X1990..Persons..18.years.and.over...Less.than.9th.grade,X1990..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,X1990..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,X1990..Persons..18.years.and.over...Some.college..no.degree,X1990..Persons..18.years.and.over...Associate.degree,X1990..Persons..18.years.and.over...Bachelor.s.degree,X1990..Persons..18.years.and.over...Graduate.or.professional.degree,X1990..Persons..16.years.and.over...In.labor.force,X1990..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,X1990..Persons..16.years.and.over...In.labor.force..Civilian,X1990..Persons..16.years.and.over...In.labor.force..Civilian..Employed,X1990..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,X1990..Persons..16.years.and.over...Not.in.labor.force,X1990..Households..Income.less.than..10.000,X1990..Households..Income..10.000.to..14.999,X1990..Households..Income..15.000.to..19.999,X1990..Households..Income..20.000.to..24.999,X1990..Households..Income..25.000.to..29.999,X1990..Households..Income..30.000.to..34.999,X1990..Households..Income..35.000.to..39.999,X1990..Households..Income..40.000.to..44.999,X1990..Households..Income..45.000.to..49.999,X1990..Households..Income..50.000.to..59.999,X1990..Households..Income..60.000.to..74.999,X1990..Households..Income..75.000.to..99.999,X1990..Households..Income..100.000.to..124.999,X1990..Households..Income..125.000.to..149.999,X1990..Households..Income..150.000.or.more,X1990..Median.income.in.previous.year..Households,TRACT12,X2000..Persons..25.years.and.over...Less.than.9th.grade,X2000..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,X2000..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,X2000..Persons..25.years.and.over...Some.college..no.degree,X2000..Persons..25.years.and.over...Associate.s.degree,X2000..Persons..25.years.and.over...Bachelor.s.degree,X2000..Persons..25.years.and.over...Graduate.or.professional.degree,X2000..Persons..18.years.and.over...Less.than.9th.grade,X2000..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,X2000..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,X2000..Persons..18.years.and.over...Some.college..no.degree,X2000..Persons..18.years.and.over...Associate.degree,X2000..Persons..18.years.and.over...Bachelor.s.degree,X2000..Persons..18.years.and.over...Graduate.or.professional.degree,X2000..Persons..16.years.and.over...In.labor.force,X2000..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,X2000..Persons..16.years.and.over...In.labor.force..Civilian,X2000..Persons..16.years.and.over...In.labor.force..Civilian..Employed,X2000..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,X2000..Persons..16.years.and.over...Not.in.labor.force,X2000..Households..Income.less.than..10.000,X2000..Households..Income..10.000.to..14.999,X2000..Households..Income..15.000.to..19.999,X2000..Households..Income..20.000.to..24.999,X2000..Households..Income..25.000.to..29.999,X2000..Households..Income..30.000.to..34.999,X2000..Households..Income..35.000.to..39.999,X2000..Households..Income..40.000.to..44.999,X2000..Households..Income..45.000.to..49.999,X2000..Households..Income..50.000.to..59.999,X2000..Households..Income..60.000.to..74.999,X2000..Households..Income..75.000.to..99.999,X2000..Households..Income..100.000.to..124.999,X2000..Households..Income..125.000.to..149.999,X2000..Households..Income..150.000.or.more,X2000..Median.income.in.previous.year..Households,Area.Name..2012,X2008.2012..Persons..25.years.and.over...Less.than.9th.grade,Margin.of.error..2008.2012..Persons..25.years.and.over...Less.than.9th.grade,X2008.2012..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,Margin.of.error..2008.2012..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,X2008.2012..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,Margin.of.error..2008.2012..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,X2008.2012..Persons..25.years.and.over...Some.college..no.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Some.college..no.degree,X2008.2012..Persons..25.years.and.over...Associate.s.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Associate.s.degree,X2008.2012..Persons..25.years.and.over...Bachelor.s.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Bachelor.s.degree,X2008.2012..Persons..25.years.and.over...Graduate.or.professional.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Graduate.or.professional.degree,X2008.2012..Persons..18.years.and.over...Less.than.9th.grade,Margin.of.error..2008.2012..Persons..18.years.and.over...Less.than.9th.grade,X2008.2012..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,Margin.of.error..2008.2012..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,X2008.2012..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,Margin.of.error..2008.2012..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,X2008.2012..Persons..18.years.and.over...Some.college..no.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Some.college..no.degree,X2008.2012..Persons..18.years.and.over...Associate.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Associate.degree,X2008.2012..Persons..18.years.and.over...Bachelor.s.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Bachelor.s.degree,X2008.2012..Persons..18.years.and.over...Graduate.or.professional.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Graduate.or.professional.degree,X2008.2012..Persons..16.years.and.over...In.labor.force,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force,X2008.2012..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,X2008.2012..Persons..16.years.and.over...In.labor.force..Civilian,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..Civilian,X2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Employed,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Employed,X2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,X2008.2012..Persons..16.years.and.over...Not.in.labor.force,Margin.of.error..2008.2012..Persons..16.years.and.over...Not.in.labor.force,X2008.2012..Households..Income.less.than..10.000,Margin.of.error..2008.2012..Households..Income.less.than..10.000,X2008.2012..Households..Income..10.000.to..14.999,Margin.of.error..2008.2012..Households..Income..10.000.to..14.999,X2008.2012..Households..Income..15.000.to..19.999,Margin.of.error..2008.2012..Households..Income..15.000.to..19.999,X2008.2012..Households..Income..20.000.to..24.999,Margin.of.error..2008.2012..Households..Income..20.000.to..24.999,X2008.2012..Households..Income..25.000.to..29.999,Margin.of.error..2008.2012..Households..Income..25.000.to..29.999,X2008.2012..Households..Income..30.000.to..34.999,Margin.of.error..2008.2012..Households..Income..30.000.to..34.999,X2008.2012..Households..Income..35.000.to..39.999,Margin.of.error..2008.2012..Households..Income..35.000.to..39.999,X2008.2012..Households..Income..40.000.to..44.999,Margin.of.error..2008.2012..Households..Income..40.000.to..44.999,X2008.2012..Households..Income..45.000.to..49.999,Margin.of.error..2008.2012..Households..Income..45.000.to..49.999,X2008.2012..Households..Income..50.000.to..59.999,Margin.of.error..2008.2012..Households..Income..50.000.to..59.999,X2008.2012..Households..Income..60.000.to..74.999,Margin.of.error..2008.2012..Households..Income..60.000.to..74.999,X2008.2012..Households..Income..75.000.to..99.999,Margin.of.error..2008.2012..Households..Income..75.000.to..99.999,X2008.2012..Households..Income..100.000.to..124.999,Margin.of.error..2008.2012..Households..Income..100.000.to..124.999,X2008.2012..Households..Income..125.000.to..149.999,Margin.of.error..2008.2012..Households..Income..125.000.to..149.999,X2008.2012..Households..Income..150.000.or.more,Margin.of.error..2008.2012..Households..Income..150.000.or.more,X2008.2012..Median.income.in.previous.year..Households,Margin.of.error..2008.2012..Median.income.in.previous.year..Households
G2500250082000,27700,51000,64600,44100,5200,12300,7700,30400,60000,75900,47400,5200,12300,7700,129100,0,129100,113300,15800,120900,20700,7100,17000,4500,11100,8900,7000,4400,4500,7800,7100,1600,1000,0,1500,2600000,082000,15700,28700,52400,30200,18800,18500,7300,16200,38200,55800,40800,20200,19800,7300,118100,0,118100,107800,10300,86100,27000,7400,5600,11400,9200,8300,4400,4100,2100,11700,7100,6900,2800,900,1800,2631700,"Census Tract 820, Suffolk County, Massachusetts",48,52,378,135,677,167,397,145,81,67,253,117,146,72,101,78,493,161,764,171,502,163,81,69,253,103,146,81,1569,246,0,12,1569,246,1336,222,233,97,899,167,270,84,81,48,99,60,20,23,48,42,0,12,27,24,49,49,23,36,107,65,149,84,28,33,105,65,69,61,74,58,43375,12472
G2500250082100,54600,66300,88400,20200,13800,12900,11700,54600,85500,101500,31200,19200,16100,11700,187000,1600,185400,151200,34200,156700,65800,16400,25800,17500,8100,7300,8600,6900,4300,7500,4200,4200,3200,0,0,1610600,082100,30600,53200,82600,34800,22000,10400,6300,32700,68200,98900,44700,22000,11300,6300,140800,0,140800,128900,11900,154800,60800,12300,18400,7900,16400,8600,7100,8500,8800,9600,5700,4900,1700,0,1100,1857100,"Census Tract 821, Suffolk County, Massachusetts",424,166,335,134,879,189,545,169,178,71,333,165,145,78,424,149,426,149,1007,256,789,199,178,94,346,145,145,89,2010,337,0,17,2010,337,1578,291,432,163,1433,262,570,145,294,102,125,79,86,66,157,84,244,109,45,38,28,31,6,10,99,69,54,45,89,71,114,66,9,13,64,49,20125,6947
G2500250090100,33400,54600,83700,42300,5600,22200,9200,34100,75900,103300,50500,7000,24600,9200,205100,0,205100,174700,30400,111300,31200,13400,11000,11400,9100,13900,12900,5400,6100,13200,4900,6000,6200,1000,0,2761000,090100,23200,40800,90100,45200,22800,24000,13200,23700,52400,105100,55500,24300,24600,13200,193700,0,193700,177700,16000,117600,26300,16100,11800,12600,13900,8100,8100,7700,7400,13900,10900,14100,5400,1300,2000,2969600,"Census Tract 901, Suffolk County, Massachusetts",386,140,468,150,976,212,632,168,158,82,236,111,163,104,402,126,650,179,1088,200,842,178,179,88,236,104,163,94,2602,369,0,12,2602,369,1998,342,604,163,1212,220,303,93,104,51,148,65,84,68,141,77,188,89,39,30,124,72,65,38,179,86,143,74,170,81,66,48,38,43,48,49,33333,6165
G2500250090200,11900,42200,31200,14800,1600,5200,900,14400,50300,38500,18500,1600,6800,900,87600,0,87600,71100,16500,48400,16100,7500,15700,2000,2000,1900,6200,2000,2400,1700,4400,3300,0,0,0,1712300,090200,14100,14900,36700,21600,5900,11400,3100,14900,18200,40900,25200,5900,12000,3100,70100,0,70100,65300,4800,55200,20100,3500,5200,6300,5700,2300,4300,1100,1600,5900,2800,2900,2700,0,2900,2349000,"Census Tract 902, Suffolk County, Massachusetts",195,94,87,48,529,147,177,90,94,81,117,69,90,83,206,88,132,62,733,190,255,111,105,81,117,77,90,87,1128,185,0,12,1128,185,811,176,317,110,597,164,134,72,93,50,148,74,124,64,26,30,13,14,52,35,0,12,48,48,55,35,11,16,39,46,28,25,0,12,31,43,20942,3296
G2500250090300,25400,25700,59400,14600,7500,9700,7500,26100,43800,75000,17100,8800,12000,7500,123900,0,123900,110800,13100,74700,24100,14300,5800,5300,1500,10600,6100,5800,1500,6000,8900,3000,1000,0,0,2149500,090300,11700,32000,63500,27600,4500,11500,2400,13400,42300,76200,33900,5000,13700,2400,116900,0,116900,108000,8900,81500,27800,7100,9500,10600,9600,5200,6100,7900,4600,6600,4400,3200,800,700,2000,2402500,"Census Tract 903, Suffolk County, Massachusetts",136,83,200,87,674,161,380,152,135,82,120,92,82,70,148,78,320,126,904,204,529,169,135,76,133,94,82,81,1582,231,0,12,1582,231,1033,240,549,239,778,174,257,106,172,86,37,35,35,37,68,58,40,44,61,47,43,49,0,12,108,64,61,43,128,89,21,27,16,21,21,24,26684,7893
G2500250090400,27400,31600,40700,21000,9000,11400,5500,34000,39300,51100,21900,9000,12400,5500,106200,500,105700,86100,19600,76800,21600,8200,6000,4800,6700,3700,1900,9700,0,5600,5600,0,2400,0,0,4410900,090400,25800,33600,60400,32000,10300,3600,8600,27000,45300,69600,41500,10300,4900,9700,118100,0,118100,101300,16800,100400,25600,7000,11100,8600,4500,8100,6200,5600,2400,4600,13400,3900,400,0,0,2420000,"Census Tract 904, Suffolk County, Massachusetts",275,150,222,111,620,202,585,185,112,79,197,90,121,75,289,132,295,155,746,186,780,206,112,81,218,104,121,75,1654,206,0,12,1654,206,1340,237,314,147,986,207,190,91,111,57,59,56,55,54,61,48,134,83,68,60,54,46,3,10,125,62,37,41,96,54,119,45,5,22,5,16,32851,4683
G2500250090600,33200,21600,21800,14800,2500,1300,3300,36100,29100,34600,21400,2500,3200,3300,85600,0,85600,69800,15800,53600,15200,2700,3900,10400,6400,4900,3600,2000,2000,5000,700,1000,500,0,0,2337800,090600,29400,23600,35900,13800,6300,5800,2500,30000,27700,46500,19600,7000,7700,2500,88200,0,88200,75000,13200,58500,10800,2400,3600,2700,2800,6300,2900,4400,2100,2800,8000,7700,1800,400,0,3564700,"Census Tract 906, Suffolk County, Massachusetts",318,93,88,54,328,113,150,79,93,59,94,58,97,57,318,97,161,72,445,113,230,93,93,60,94,63,104,64,1140,207,0,12,1140,207,980,208,160,85,411,110,81,45,54,41,74,49,47,43,0,12,38,37,24,22,27,31,20,23,89,66,52,40,77,49,27,24,60,47,24,23,47750,16134
G2500250090700,49000,50000,123400,28300,12700,19900,15200,49000,61000,149200,35600,12900,21000,15200,218100,0,218100,191000,27100,132300,41000,15100,17100,10800,18900,13100,8900,10300,9000,13000,12400,5500,600,0,800,5417700,090700,38100,60200,93600,53900,11500,41100,19500,43800,71200,110100,74800,14400,50600,19500,238500,0,238500,212600,25900,154500,30300,16900,5500,15900,11300,9400,17200,8200,7500,16200,15200,14200,4800,3300,6500,3580500,"Census Tract 907, Suffolk County, Massachusetts",369,183,143,95,875,224,439,132,153,117,772,206,359,119,369,168,180,107,967,207,537,152,153,124,883,202,370,114,2466,334,13,20,2453,334,2227,348,226,103,1131,232,152,82,118,66,79,68,84,58,39,28,142,79,56,47,139,74,29,26,96,55,223,92,250,99,81,53,107,72,141,73,53194,14152
G2500250090901,19700,21600,23500,7800,8300,18800,13600,19700,32500,28900,22800,9300,41100,18100,116900,0,116900,108000,8900,59900,22400,3700,7800,4300,6900,4600,5700,9000,6800,7100,5200,0,0,1500,0,2655800,090901,12900,18300,34800,8500,6200,41200,38900,12900,24600,45900,27900,9100,65100,42000,148200,1300,146900,129700,17200,91500,26900,11100,10100,9700,4100,6000,4900,4800,9700,14900,8400,12400,4500,0,3400,3273100,"Census Tract 909.01, Suffolk County, Massachusetts",86,52,156,74,361,105,262,128,79,40,539,164,312,109,86,50,207,83,529,149,843,252,143,62,929,226,337,103,1758,260,0,12,1758,260,1504,252,254,105,1416,255,407,120,215,76,82,56,86,59,47,34,80,38,46,29,61,39,6,11,79,40,106,67,111,58,110,56,24,22,12,18,23224,5842
G2500250091001,17346.82,28130.01,66645.18,21647.19,7653.3,25041.41,16047.56,17358.71,34830.46,75707.5,27305.82,8256.58,34144.69,16047.56,137876.54,900,136976.54,125401.92,11574.62,81529.31,25043.09,13627.06,9452.48,4635.67,6448.38,7034.03,1126.24,5426.24,2938.95,9138.54,14648.79,8430.34,508.2,1206.15,0,2666302.35,091001,17667.69,21224.68,62480.85,31635.75,6847.97,34480.36,21355.76,19474.25,23580.03,68581.71,39474.7,8361.09,38093.07,21355.76,146494.58,0,146494.58,137185.11,9309.47,77695.73,12332.84,5332.39,7938.95,8843.87,7440.18,5441,5727.88,7433.62,6147.97,11839.36,15447.97,12345.92,5122.96,5813.53,3512.71,4508821.64,"Census Tract 910.01, Suffolk County, Massachusetts",341,146,193,97,306,116,276,88,46,44,428,133,448,155,352,141,193,97,366,130,341,119,135,134,481,131,454,137,1806,192,0,12,1806,192,1599,184,207,110,582,119,216,96,88,47,88,72,31,34,44,28,44,51,21,36,0,12,42,32,62,47,102,47,161,67,113,55,109,73,123,76,59103,13712
G2500250091100,18800,52300,115300,51600,15400,32500,14300,20700,64800,137200,65700,15900,39500,15700,245200,1100,244100,226600,17500,128700,18500,14500,11900,16800,12700,12300,14000,14800,10500,15000,10700,10300,1900,0,1800,3331100,091100,51900,49300,95700,53600,16400,46300,16000,52800,59200,113900,75100,18700,50000,16000,243300,0,243300,227400,15900,153600,17400,7400,10100,14700,9300,15600,16900,16400,5500,14900,14200,17600,7600,4900,4200,3922200,"Census Tract 911, Suffolk County, Massachusetts",324,163,361,134,707,204,506,150,151,87,788,179,364,125,324,142,361,141,815,187,655,155,151,86,924,206,371,119,2729,307,6,10,2723,307,2518,298,205,107,969,233,218,108,31,41,83,69,104,65,8,12,64,58,14,23,84,50,111,78,127,69,120,79,113,62,131,62,155,61,228,93,54413,11734
G2500250091200,12500,34400,68700,33700,10700,31000,13800,15400,46200,83600,36600,10700,31000,14600,158300,0,158300,142800,15500,88000,21500,10900,6700,6100,11400,11100,8900,7400,7000,8900,7100,3900,2400,1200,1400,3066200,091200,25800,27100,69300,33400,7400,28900,15300,29200,34700,81200,42300,10000,32300,15300,167800,0,167800,154400,13400,88500,20200,7300,7000,5100,7600,8900,8100,5700,3900,9000,12700,15400,4800,700,1200,3692900,"Census Tract 912, Suffolk County, Massachusetts",213,108,228,95,410,128,455,143,165,69,331,124,141,65,217,92,289,113,474,144,542,151,225,103,421,123,141,73,1755,272,0,12,1755,272,1528,264,227,109,615,154,77,55,77,51,75,39,65,55,7,11,9,15,32,33,37,30,55,38,60,38,132,76,181,94,109,78,66,53,71,44,64952,12725
G2500250091300,32100,17000,46100,15900,7700,4800,3800,32100,24700,56100,21400,8500,5700,3800,89500,0,89500,82800,6700,80100,16600,7500,4500,2800,7600,6800,5100,6100,0,4800,3800,1800,1500,0,0,2669400,091300,27000,25100,38400,16000,4300,4000,4500,27900,35000,51800,20700,5100,9100,4500,102300,0,102300,91400,10900,62200,15700,3500,4600,7400,3600,5100,6000,2200,2400,4600,3900,5300,2600,1200,500,2715300,"Census Tract 913, Suffolk County, Massachusetts",362,139,182,85,337,99,203,97,70,55,89,48,76,58,362,130,278,108,423,119,294,112,70,61,108,61,76,64,1008,234,8,16,1000,229,818,179,182,99,687,161,121,65,35,32,33,33,41,39,59,36,103,81,27,24,20,20,41,32,44,43,36,26,35,31,45,46,22,24,23,24,31760,3208
G2500250091400,15700,21700,50300,21600,4300,12900,7400,20200,28900,63900,25700,4300,12900,7400,103600,0,103600,92700,10900,64400,11900,2300,10200,5700,7100,1100,4100,9000,3000,4500,7800,1900,0,0,0,2879200,091400,19200,27600,53600,25500,5900,11500,7000,19200,33100,57200,29900,6700,13700,7000,99300,0,99300,84800,14500,77200,22300,7100,2800,5000,4700,4600,3100,4000,2500,4400,6200,3300,3700,0,2700,2708300,"Census Tract 914, Suffolk County, Massachusetts",240,103,191,96,440,117,365,107,49,36,149,57,66,47,264,98,241,116,504,145,440,116,53,47,227,93,71,48,1218,172,0,12,1218,172,1005,182,213,89,681,164,154,64,75,45,125,56,69,45,14,11,51,39,30,28,55,35,9,11,93,53,41,33,73,41,56,38,0,12,16,18,26339,10997
G2500250091500,59953.18,55869.990000000005,59554.82,35752.81,12946.7,10058.59,11552.44,62841.29,80269.54000000001,74692.5,49994.18,13743.42,10855.31,11552.44,188623.46000000002,0,188623.46000000002,170498.08000000002,18125.38,128570.69,34756.91,6572.9400000000005,12747.52,8664.33,11751.62,8265.970000000001,6373.76,6373.76,9461.050000000001,9361.460000000001,11851.210000000001,7369.66,1991.8000000000002,1493.8500000000001,0,2672497.65,091500,40732.310000000005,54575.32,68219.15000000001,57264.25,11652.03,19519.64,13544.24,42325.75,68019.97,92718.29000000001,66725.3,14838.91,22606.93,13544.24,193005.42,0,193005.42,166414.89,26590.530000000002,144704.27000000002,32267.16,7867.610000000001,9461.050000000001,10656.130000000001,9759.82,9959,6772.12,8166.38,11652.03,9560.64,11652.03,11154.08,5577.04,3286.4700000000003,3087.29,3187278.3600000003,"Census Tract 915, Suffolk County, Massachusetts",738,235,200,93,1006,258,430,123,152,82,294,125,161,82,738,176,234,103,1123,232,639,165,181,84,376,132,161,89,2339,243,0,12,2339,243,2034,219,305,124,1273,242,199,79,113,61,60,48,66,64,106,70,80,48,94,59,73,57,70,48,99,52,134,84,148,82,208,74,83,59,23,31,43700,6475
G2500250091600,26100,28100,40700,29700,9200,18700,12700,26900,43400,56200,34900,9200,20500,12700,142700,0,142700,127800,14900,68700,28900,7200,10000,6800,5200,8800,7800,5800,4700,9500,5300,600,1300,500,700,2394500,091600,33100,45500,58400,24600,7600,14000,7400,36500,63200,67800,32000,11300,16200,7400,139200,0,139200,123000,16200,105800,15500,5900,10000,8300,8800,4700,5000,8700,7000,11600,10600,8100,4600,0,0,3730800,"Census Tract 916, Suffolk County, Massachusetts",422,164,295,117,633,188,356,96,123,93,148,79,126,70,422,150,375,119,805,222,590,165,123,87,173,93,126,86,1707,234,0,12,1707,234,1272,208,435,151,1022,212,139,75,105,73,80,56,26,25,96,74,85,62,59,43,118,63,0,12,26,33,117,73,172,78,51,53,35,38,37,42,39115,5752
G2500250091700,37700,23800,56200,20900,7700,19700,6800,41700,32700,69300,31000,7700,20400,6800,159100,0,159100,138700,20400,66200,14700,5200,10000,7300,10500,7900,7300,5400,2900,10700,1100,7600,1000,0,0,2892000,091700,47800,37500,43700,19800,8600,10700,7100,48300,53400,53700,31000,10000,13000,7100,139100,0,139100,128100,11000,94300,7200,5900,4900,10900,8100,10000,12300,3600,6600,12600,7100,3000,300,700,3000,3526400,"Census Tract 917, Suffolk County, Massachusetts",306,121,281,107,524,167,443,150,86,50,211,88,99,56,335,129,487,152,624,165,501,139,92,55,228,85,99,69,1783,247,0,12,1783,247,1367,205,416,122,685,131,98,50,36,38,33,30,70,53,20,21,48,34,8,12,65,51,115,57,90,50,72,33,179,85,27,31,36,28,35,32,48650,4713
G2500250091800,23200,33000,65800,23800,12100,14900,3800,23200,42200,83200,36800,15000,16400,3800,153600,0,153600,137200,16400,73200,13200,6700,10800,10200,11000,7900,5700,2800,7400,3700,6800,7000,1400,0,0,2814500,091800,35300,32000,57900,29400,10800,15500,8000,40800,39300,71900,35000,10800,17400,8000,160500,0,160500,140100,20400,77200,10300,5400,8600,9700,3200,6200,14100,6000,5900,4100,7600,10300,4500,400,2600,3736300,"Census Tract 918, Suffolk County, Massachusetts",215,102,240,116,601,179,570,158,110,76,101,74,73,58,215,98,343,127,771,198,844,206,130,93,101,73,89,71,1759,283,0,12,1759,283,1423,254,336,124,897,193,127,67,95,63,113,70,34,37,25,39,0,12,43,43,82,60,12,19,142,67,130,71,132,64,33,34,74,60,16,28,47083,16230
G2500250091900,44600,57500,81000,26000,13000,8000,3000,49600,74300,100600,33400,17000,9500,3000,196600,0,196600,153800,42800,102800,22400,9400,10200,7900,13400,7000,8500,2200,8500,11800,5400,3800,800,3300,1000,2836300,091900,34900,39300,62800,30900,10400,17900,4500,36000,47500,78700,37100,13100,19800,4900,145500,0,145500,133100,12400,103300,16900,7200,5700,10200,11500,9000,7200,6200,3400,10600,8900,5700,5500,1100,2600,3272100,"Census Tract 919, Suffolk County, Massachusetts",304,138,380,133,894,255,485,167,111,56,246,138,56,48,304,114,497,141,993,229,765,187,147,76,285,115,56,48,2190,417,0,12,2190,417,1674,345,516,168,942,217,186,81,87,52,95,56,43,34,84,51,43,37,34,31,42,39,26,33,61,42,174,93,100,58,102,67,55,45,55,42,42067,14548
G2500250092000,42600,38800,95800,38200,6800,30200,17900,45600,58100,109300,57500,9400,34700,20400,232400,1000,231400,204500,26900,118500,33100,13000,10700,6300,13700,9000,12500,8700,6600,10500,11900,6100,2100,1900,0,2864100,092000,41500,45200,85700,54700,21500,34900,9000,47500,63700,107100,68700,25800,38800,9000,217800,0,217800,195600,22200,164000,22100,7200,9000,8900,10200,8700,12000,11900,5400,16800,14500,17500,5500,1600,2100,3893900,"Census Tract 920, Suffolk County, Massachusetts",400,159,415,145,921,208,651,181,130,67,499,167,157,79,454,147,591,168,1002,209,899,220,148,77,531,157,157,88,2834,365,0,17,2834,365,2210,364,624,211,1174,232,140,77,83,55,141,71,61,46,82,57,96,63,107,72,50,47,77,57,95,61,179,82,229,91,152,64,0,17,77,58,48125,9660
G2500250092101,45500,67900,132200,52800,19500,32000,22000,47300,81100,160400,71200,22400,42600,22800,309600,0,309600,290400,19200,154200,38000,16500,15000,10500,20800,17700,9000,14800,12600,20400,15900,11800,4500,2900,1600,3101600,092101,55700,67500,130700,69700,23600,60700,15900,59800,90400,151300,91300,27700,68400,15900,298100,0,298100,276900,21200,226400,33000,10400,12100,10400,16200,15000,16200,12700,16200,21800,18400,29900,5500,2300,7200,4013300,"Census Tract 921.01, Suffolk County, Massachusetts",529,203,802,310,1509,339,757,237,128,87,640,265,206,115,539,208,929,287,1766,342,1036,290,183,116,758,286,206,110,3785,451,0,17,3785,451,3418,438,367,153,1809,368,207,114,154,110,191,114,105,88,82,79,165,117,39,60,27,26,184,140,118,93,167,99,148,85,207,115,126,88,261,126,47449,9273
G2500250092200,13900,33500,62900,33100,6400,35600,24200,15100,40300,74500,41300,7400,38500,24200,183600,0,183600,170200,13400,67600,14600,5900,6000,4100,5400,6800,7500,5600,9300,12800,11400,8800,2400,3000,4300,4305000,092200,17900,40600,59000,37700,12800,35500,25300,19100,46400,69800,48300,13600,40900,25300,192700,0,192700,177900,14800,88800,9700,5200,6700,5400,6900,5600,4700,11600,1500,15800,10800,16900,2200,4500,7200,5003900,"Census Tract 922, Suffolk County, Massachusetts",198,108,124,70,437,134,417,123,106,69,350,125,285,100,219,100,168,84,524,150,638,184,106,76,392,131,285,109,1752,316,0,12,1752,316,1487,301,265,148,657,170,84,54,119,75,73,56,19,25,31,36,45,47,30,26,69,51,52,50,36,31,43,41,136,72,93,51,67,58,130,65,48988,22636
G2500250092300,21000,56500,53000,18200,9600,12900,11200,21000,68900,65100,25600,12500,13700,12100,157000,0,157000,134300,22700,81900,19300,8800,3500,2700,7600,7400,11500,5100,800,7700,11200,6100,900,1300,0,3400400,092300,14800,39600,55900,29200,13200,19600,2500,17600,45900,67000,33600,15200,19600,2500,133600,0,133600,120100,13500,81800,16200,6700,4800,5600,12700,8200,3200,4800,2200,5500,12200,9300,2600,2200,1400,3184200,"Census Tract 923, Suffolk County, Massachusetts",123,67,279,114,690,157,422,132,145,68,173,60,84,54,123,67,431,133,778,172,567,134,145,75,173,71,84,69,1783,212,0,12,1783,212,1452,197,331,120,633,154,115,69,63,49,55,44,78,50,41,43,80,62,130,66,32,32,39,38,62,36,71,43,86,51,54,40,66,45,58,39,38321,2682
G2500250092400,46700,100400,89300,31700,10800,22200,8500,46700,127400,108900,52000,10800,23400,9300,258800,0,258800,220400,38400,139900,64700,16100,15700,15600,18200,13600,7400,4200,4500,11700,9800,3500,900,0,0,1856900,092400,39400,94300,106200,66800,9100,16400,5300,42800,117700,122400,81400,10100,19000,5300,229700,0,229700,199800,29900,188600,53300,22500,17800,21900,16100,11300,9600,13200,9100,12700,9900,10500,2800,1300,2800,2284600,"Census Tract 924, Suffolk County, Massachusetts",327,153,473,191,1041,227,755,216,273,119,241,145,111,96,342,168,875,228,1244,253,1054,265,299,123,246,138,111,94,3212,428,0,17,3212,428,2447,378,765,196,1168,250,258,106,248,125,175,97,97,61,181,96,62,43,76,55,127,91,87,67,320,143,72,66,80,57,104,80,69,54,41,66,32554,12077
