"","X","Data.Measurement.Year","Census.Tract.Code","prop.change.population.under.18","prop.change.population.young.adult","prop.change.population.middle.aged","prop.change.population.older.adulthood","prop.change.population.race.White","prop.change.population.race.Black","prop.change.population.race.Native","prop.change.population.race.Islander","prop.change.population.race.Other","prop.change.population.race.Latino","prop.change.households.Nonfamily","prop.change.housing.Owner.Occupied","prop.change.population.Owner.Occupied","prop.change.population.Renter.Occupied","prop.change.housing.householder.race.White","prop.change.housing.householder.race.Black","prop.change.housing.householder.race.Native","prop.change.housing.householder.race.Islander","prop.change.housing.householder.race.Other","prop.change.housing.owner.occupied.householder.race.White","prop.change.housing.owner.occupied.householder.race.Black","prop.change.housing.owner.occupied.householder.race.Native","prop.change.housing.owner.occupied.householder.race.Islander","prop.change.housing.owner.occupied.householder.race.Other","prop.change.housing.renter.occupied.householder.race.White","prop.change.housing.renter.occupied.householder.race.Black","prop.change.housing.renter.occupied.householder.race.Native","prop.change.housing.renter.occupied.householder.race.Islander","prop.change.housing.renter.occupied.householder.race.Other","prop.change.household.size.renter.occupied","prop.change.household.size.owner.occupied","prop.change.household.size"
"198",73,"1990-2000",1302,-0.0628897524615632,-0.201962787747364,0.0333592623197923,0.305092292866776,-0.191169291863276,1.69447179631453,-0.187381521746411,0.716478329504072,Inf,0.360831262819112,0.170001126506703,0.0189844670965953,0.0215024967102048,-0.171392963394152,-0.027143566815698,0.47012987012987,0.0481481481481483,0.572222222222222,-0.0378418329637842,-0.0226430747494634,0.402664098860536,-0.0381731893527753,0.402664098860536,-0.0702340830410161,-0.070754716981132,1,0.5,Inf,0.222222222222222,-0.0868983957219252,-0.0421379389064682,-0.0466584689296234
"359",74,"2000-2010",1302,-0.0902732237450907,-0.0382040458633596,-0.134878253502152,0.392846011861535,-0.22926444952013,0.0110233599612685,-0.592420593968581,0.136838488625424,0.936002178649238,0.275317641945597,0.119716243145419,-0.00267106477268947,0.00756681247642057,-0.0670206577565904,5.36296800639687e-05,0.164784187172247,-0.152884227511093,0.27067365873336,0.0601224196292334,0.00294276992408704,0.214619883040936,0.167903733693207,0.35476833108412,-0.00929545348783094,-0.025162595177665,-0.08984375,-1,-0.544921875,0.406605113636364,-0.113830298316252,-0.0296796043076387,-0.038113703496467
"199",75,"1990-2000",1400,0.0403164832363178,-0.112623692614242,0.281020277633168,-0.0407939613392023,-0.330721069457772,0.123458176701043,1.06716304512992,0.37810869675328,-0.74160461935876,0.0811720062417774,0.0867337908736162,-0.134798660380432,-0.162077834593305,0.0373831410585295,0.0452738692746858,0.159156425428615,2.59601936525013,0.614539306846999,-0.379854608935979,0.2387164756433,Inf,NA,0.187508684173961,-0.66400990608215,0.00896793671105946,0.0996889859296472,2.49087317626504,0.601872539757985,-0.300598545802744,0.00902401758811258,-0.0586315489564106,-0.0131079622378448
"360",76,"2000-2010",1400,-0.133606729692489,-0.0402053927919329,0.0522524950551361,0.214322026525202,-0.267149719247274,0.0119172043010752,1.43249327956989,-0.132763265544647,3.86498655913978,0.0488947333847856,0.0625431520054667,-0.00044374905819521,0.0524061386536408,-0.0210618715950885,0.0588229890266701,-0.12524647887324,0.178239436619718,-0.333521126760563,-0.137041461852361,-0.0373249987492857,-1,Inf,-1,0.529044840934296,0.0810679748941744,-0.104977911144453,0.0472367298173749,-0.308428574648903,-0.218864406447696,-0.0780743763170405,0.012624360037317,-0.0606228253256856
"200",77,"1990-2000",1501,0.038836364296001,-0.151256228603541,0.110230633934073,0.000932509555892609,-0.211433819563071,0.217827254469862,-0.217603980777136,0.367435363184975,-0.146477069938694,0.225225008650003,0.120815305421406,-0.022682445941082,-0.0118521575355329,0.0203510204577345,-0.0259654109535001,-0.0343355666216082,0.787394373925449,0.864431654076528,-0.137600720232183,-0.0285567047768042,0.662616177871194,0.330092942296956,1.19465335478998,0.120078267197436,-0.0163833157950505,-0.102102058003086,1.2085036119711,0.742316282365263,-0.266514783606626,-0.0289437846713744,-0.00948471844119196,-0.0201137292841245
"361",78,"2000-2010",1501,0.0117422135003086,0.03198737621096,-0.0611528736991667,0.0326092371199327,-0.285149739430378,-0.00680639374719716,-0.475733580277113,-0.102317403965056,0.44173265423794,0.216253980688012,-0.0250634245187437,0.0358248642818157,-0.00310885812464583,0.00516966024966761,0.00512104171773975,0.127950558000978,-0.00818140589569157,0.115795918367347,-0.144556462585034,0.0209866301524624,1.10653459119497,0.19689465408805,0.131609491137793,-0.491319772012579,-0.0292690246516614,0.0611631483293722,-0.109784106568672,0.150864691057617,0.12513397642015,0.0869820559144525,-0.00576061935838806,0.0329283028881077
"201",79,"1990-2000",1502,-0.12929720035693,-0.151602134067628,0.307882433247903,0.0583526813644853,-0.117413734542886,0.74908550337894,-0.699517399257753,-0.301646804583227,-0.828295656718716,0.134877187805916,0.108961502518524,0.0117710049058801,0.0993169989398117,-0.00612775584117009,-0.0108311581734288,0.871562633200543,-0.32682231537068,-0.319561539111195,-0.125961558034341,-0.0199763407544019,Inf,-1,Inf,0.120582559725619,-0.00166700372441577,0.800593632819692,0.0907806691449816,-0.378137368900396,-0.179651467707353,-0.0938171587972906,-0.028580761540104,-0.0591745579001085
"362",80,"2000-2010",1502,-0.151247488372197,0.207737284073094,-0.19417710456104,0.063170222449662,-0.184743295717508,1.00150820227335,2.587040302267,-0.397136083652605,1.04973731558114,0.112711010328144,0.0564429527566782,0.115589570932745,0.00832995212186717,-0.247108789180212,0.00228041213653634,-0.0419079079079079,0.352600600600601,-0.175243536219146,0.141618028284695,-0.022402403248697,1.0207560137457,Inf,0.768161512027491,0.0608969072164946,0.00382958938971271,0.0185535781900794,0.0321342925659471,-0.198003759154838,0.290167865707434,-0.0519823788546256,-0.00303330457561825,-0.0167065614484137
"202",81,"1990-2000",1600,-0.176568434148099,-0.0393627816282555,0.20828063467232,0.127695689622376,0.185037668798118,0.692765721609311,0.966946084968565,-0.309227267778897,-0.825160348002794,-0.0223515268811957,0.267860006254798,0.131249789247699,0.265166418924392,-0.0602129329942086,0.0206684416531401,0.673196592556791,0.139197680038666,-0.272852544656171,-0.325268591712636,0.0232245669330889,Inf,0.00702576112412179,-0.328649492583919,-0.315982501877955,0.017092976045473,0.650331151035323,0.173568818514007,-0.25318347912745,-0.322358649954815,-0.159007472637206,-0.0467847757298389,-0.13254065876746
"363",82,"2000-2010",1600,-0.197889698276998,0.0668631329589166,0.000457968789294697,0.135677043307599,-0.182485575731832,0.0643239280645111,0.0656884459210041,1.58129774574394,0.743853820598007,0.00444098209804246,0.206825939983456,-0.0128351492701188,-0.0205196539077139,0.015397308682385,-0.117137069780901,0.0373202143327171,1.70855833742432,0.760562919325806,0.714895365962256,-0.0525288489048543,0.0289156626506025,1.05783132530121,0.543373493975904,0.42904953145917,-0.135014776089702,0.0348266885874777,1.76090124425513,0.771578298397041,0.770164429044768,-0.111793696253184,-0.108826272833269,-0.11160186913627
"203",83,"1990-2000",1700,-0.0158485367989997,-0.0638020394036518,0.0138655438244628,0.258569043644169,-0.349143086578897,-0.78460283678905,-0.714979511306723,-0.059432387312187,NA,0.109387440606138,-0.210243534142187,0.106508875739645,0.0886199220923762,-0.0762479927142744,-0.0732488838570482,-0.801308003737154,2.14595660749507,-1,0.289842209072978,-0.184143222506394,NA,NA,-1,0.0235294117647059,-0.0674798035799145,-0.800295130349238,2.16199376947041,-1,0.310790144435004,0.131179247196938,0.184640522875817,0.134621488975526
"364",84,"2000-2010",1700,0.507920589439214,-0.645518283610783,0.0936524257017789,1.33628873548216,0.0517768537284226,0.573304680038204,1.57449856733524,0.716332378223496,Inf,-0.0165735286265995,0.524166402032391,-0.169095697980685,0.544699140401146,0.964018667535988,-0.0503950834064969,4.54925373134328,-0.394626865671642,Inf,0.378085183836913,0.214285714285714,NA,NA,NA,0.214285714285714,-0.0613026819923372,4.5,-0.4,Inf,0.394736842105263,-0.231796116504854,-0.271428571428572,-0.234625499504765
"204",85,"1990-2000",1800,-0.115284887972874,-0.142585876580914,0.138993942099094,0.190687034466712,1.44286055824517,-1,Inf,NA,-1,-0.0202729204863677,0.257846480078073,0.0250180327246497,-0.0756423953539338,-0.0198103948566226,-0.0301642490928837,-1,Inf,-1,-0.191760733894895,-0.00543209876543214,NA,NA,NA,-0.411111111111111,-0.0329763534917942,-1,Inf,-1,-0.174879324215607,-0.0474496443889461,-0.124539512774807,-0.0552007698364098
"365",86,"2000-2010",1800,-0.153500991338829,-0.150183988953793,0.166954275153078,0.142225174213966,-0.30237654373418,Inf,-0.876552227903579,NA,NA,0.00892712851574367,0.19726065111157,-0.316611222000444,-0.272353625037295,0.0029067277902319,-0.113902403526281,Inf,-0.338656021290752,Inf,0.569645519088406,-0.0831918505942275,NA,Inf,NA,1.17741935483871,-0.113343992128889,Inf,-0.519148936170213,Inf,0.525900709219858,-0.122999618580123,-0.0496634950104433,-0.120300889079787
"205",87,"1990-2000",1900,0.000626627245046578,-0.134965627214741,0.184157754010695,0.00723755096097849,0.634602076124568,-0.166352941176471,1.08411764705882,NA,Inf,-0.00965551280753265,0.0499844984783201,-0.0653932053265849,0.0164153178049744,0.00509676307880771,-0.00410045726788345,0.0232333010648596,Inf,-1,-0.224496866561369,-0.0484208830164357,0.0948275862068965,Inf,NA,0.0372050816696914,0.00207110604583616,0.0141766630316249,Inf,-1,-0.252711932503013,-0.0275576058050729,0.0262420993679494,-0.0216453524906167
"366",88,"2000-2010",1900,-0.0534284284284284,-0.0861688974896522,0.0367290367290368,0.13301521752226,-0.475308641975309,-0.432766099432766,-0.432766099432766,NA,5.80680680680681,0.0105084458641155,0.152251481446272,-0.264547949905644,-0.344298426867234,0.0322738392913833,0.0254075683634333,-0.588855721393035,-0.743034825870647,NA,-0.014966832504146,0.0669775877704366,-1,0.397590361445783,NA,-0.223560910307898,0.0212770603735679,-0.502711496746204,-0.801084598698482,NA,0.0103639431188238,-0.0793395679467404,-0.142073243468925,-0.0881272536400566
"206",89,"1990-2000",2000,-0.0953829403352201,-0.131528002753243,0.181094609571231,0.197867282557139,1.70800069480141,1.14212316002749,-1,NA,-1,-0.0126536749506919,0.286282018683622,0.143765510960802,0.0978679250401756,-0.0163869418974624,0.0139557826215888,1.46577234560541,6.39731703681622,NA,-0.283916939394863,0.0127473547836303,0.847860538827258,Inf,NA,-0.315996953167587,0.0140425345500611,1.71261209140874,4.42522418281747,NA,-0.276636775624337,-0.11075369160103,-0.165971023577555,-0.118846699672433
"367",90,"2000-2010",2000,-0.061681290736434,-0.0404772518734567,-0.0170071132125475,0.152931967094482,-0.0211728310530705,-0.366209408106863,Inf,Inf,Inf,0.000908663623112451,0.144697044118483,0.204138265892022,0.229035556156321,-0.0528160993155408,0.112620905011695,-0.200198688654878,0.199701967017683,Inf,-0.466382562586926,0.126164323540299,-1,0.162368421052632,NA,-0.552935222672065,0.108682069031242,0.170624338624339,0.170624338624339,Inf,-0.443079838900734,-0.0462419610282462,-0.0115914786967417,-0.0360438166327578
"207",91,"1990-2000",2100,-0.148698358870681,-0.142455335767449,0.265091849641216,0.234505288085997,0.433940334405351,0.617031410964114,-0.649643194291109,0.22624881998112,-1,-0.00910827949292294,0.279028767206804,0.0025584483744578,0.385898631651728,-0.0547009157605349,0.0482149544868616,-0.362466258502857,1.33762371882286,0.168811859411428,-0.369073776767978,-0.168265101299537,0.165829145728643,NA,0.165829145728643,0.56225011152917,0.0793803909387541,-0.480348162647528,1.33843326808613,0.169216634043063,-0.456820618830388,-0.200793297309154,0.107270208795535,-0.164610742128815
"368",92,"2000-2010",2100,-0.139113883098304,-0.133301601418074,0.155303820076429,0.161193692930388,0.792403292787654,2.34694098360656,12.3194590163934,-0.268161592505855,Inf,-0.0436100048082593,0.139952993295322,-0.107860608703495,-0.249221290677883,-0.0620183861750109,-0.0420179462794659,0.875660066006601,1.04617461746175,-0.658970897089709,0.275448844884489,0.138611362114821,0.146779661016949,NA,-0.426610169491525,-0.247425847457627,-0.0621082644191573,1.26885196374622,1.01675730110775,-1,0.418566576202912,-0.0747531910416522,-0.124406867397119,-0.0858010365833489
"208",93,"1990-2000",2201,-0.0608117123005839,-0.160173329303845,0.211180640994156,0.0623176147758893,-0.250152563808309,-0.119323951226471,Inf,0.927602167978795,-0.654020123696114,0.0641180653600101,0.194787860811886,0.0473668345272714,0.00608824603645116,0.00709366496590042,-0.0805032618531368,-0.100530179445351,0.962479608482871,0.226549755301794,0.234672601363396,-0.0256619144602851,-0.0631364562118126,-1,-0.0631364562118127,-0.0110884815569134,-0.118470516168553,-0.101436130007559,5.06530612244898,0.347845804988662,0.38605792832597,-0.0172399878586605,-0.0925734254838458,-0.0475944909856057
"369",94,"2000-2010",2201,-0.0992168695481409,-0.0197349210694406,0.0482348783956847,0.0576454347573444,-0.238657781582831,0.606316725978648,0.0708778173190985,0.565129117620221,-1,0.0363448557898589,0.0508700290622814,-0.062123093736029,-0.0691543817797513,0.0846881706859218,0.0564704696633743,0.99349593495935,0.99349593495935,0.395447154471545,-0.328506632434745,0.052551615051615,0.417027417027417,Inf,2.18831168831169,-0.477937267410952,0.0645238903985507,1.1533203125,0.754557291666666,-0.04296875,-0.280427631578947,-0.0305666171706262,-0.0623935303060831,-0.0468407051042987
"209",95,"1990-2000",2202,-0.101843780618146,-0.128369704749679,0.238785421884735,0.117391844773381,-0.151410420986801,0.597689345314506,0.141206675224647,-0.481269693079706,-0.619597774925118,0.0101992738560461,0.205435613961897,-0.00745516866613716,0.0315158302862336,-0.0082796447499206,0.0136685309519726,0.181257822277847,0.585372340425532,0.321143617021277,-0.295390070921986,-0.017806308629946,-0.467573221757322,0.597280334728034,-1,-0.0803537466717383,0.0254979209032689,0.265049928673324,0.581312410841655,0.757013789824061,-0.346315299699866,-0.0786224507604537,-0.0346403364185792,-0.0671044971229985
"370",96,"2000-2010",2202,-0.0692411539008101,-0.0378907549052211,-0.00335164436270358,0.141472788273795,-0.138707360029663,0.184811827956989,-0.256048387096774,1.54596774193548,2.47177419354839,0.00672043010752685,0.139121728565433,-0.0658186767409462,0.0176297908833037,-0.0100240210787043,-0.0793924219757526,0.68259375811993,0.546900713110258,0.856280855732309,0.524481862195616,0.011021425468182,0.103926096997691,-0.632024634334103,Inf,0.0264575989627648,-0.107849468456731,0.6810551558753,0.90519584332534,0.412086330935252,0.673281490414605,-0.132818329323982,-0.0321427882172059,-0.108575663612765
"210",97,"1990-2000",2300,-0.0706904655157103,-0.167438335085394,0.277524702361304,0.0522977423480376,-0.279200518337379,-0.199558611323317,0.760971055088702,-0.663814616755793,-0.813230342642107,0.035620974331788,0.0545025510901604,0.0118608954185315,0.0469071356190742,-0.0571228963746178,-0.0137554091199804,1.64966981526373,1.70487126974839,-0.705592242748474,-0.179632378898297,-0.0321989470644424,-0.236238532110092,11.2201834862385,-0.660550458715596,-0.105087572977481,0.0124475524475524,4.23351648351648,0.345761381475667,-0.738324175824176,-0.238761238761239,-0.106243552366001,-0.0480798578071419,-0.0738111291541475
"371",98,"2000-2010",2300,-0.0705208425134397,-0.0405836042153806,0.0390706955363001,0.0744181548295017,-0.169942358112276,1.02458359037631,-0.43368291178285,0.384330660086366,3.1529919802591,0.00976905437941276,0.241084396518395,-0.023307837470288,-0.0200210250664115,0.0278950948290862,0.0949817472273334,-0.076627256547165,-0.44132069303694,1.44422196796339,-0.350462812665785,0.0928337449629534,1.33571428571429,-0.582908163265306,1.00204081632653,-0.420098522167488,0.101151315789474,-0.368055555555556,-0.262731481481481,1.84375,-0.2890625,-0.0652236695347356,-0.0510214762806728,-0.0574117783892708
"211",99,"1990-2000",2400,-0.0309293586780498,-0.139190597420854,0.252880641009673,-0.0153370654985295,-0.210291656803285,3.26750321750322,-0.748970398970399,0.147563890421033,-1,0.0283069203163211,0.0622729241877256,-0.0358150537634409,-0.0290506722939157,0.0340144860533209,0.149201869158878,0.9232,1.24373333333333,0.202,-0.549160830860534,0.0862737343591206,Inf,Inf,-0.501340482573727,-0.517021599473924,0.291528577242863,0.363095238095238,0.514550264550265,0.817460317460317,-0.586476725521669,-0.0607393813915552,-0.0374156289646946,-0.0457096723460026
"372",100,"2000-2010",2400,-0.038732986347047,-0.0610276228773662,0.0383010114062914,0.0667261175438607,-0.164862898762876,0.454393046648654,1.14997232982844,-0.596880188157167,Inf,0.0154702929037678,0.223836363155249,0.00264840281772695,0.0182322369529127,-0.0662282338708639,0.0616152381856966,1.02429149797571,-0.421631000578369,-0.595141700404858,-0.269717624148004,0.0667021832013894,1.01894451962111,0.00947225981055486,-1,-0.344498532590549,0.0527934818756234,1.03225806451613,-0.593548387096774,-0.491935483870968,-0.197132616487455,-0.115987170788873,-0.0401589879654265,-0.0715313823996784
"212",101,"1990-2000",2500,-0.0184947105163985,-0.181279115187639,0.248476358933825,0.00135901922818049,-0.259117433051319,0.255537032626816,0.530185758513932,0.912732198142415,-1,0.0489018333685901,0.155674254754973,-0.00488944517179285,0.0201238390092879,-0.0265648996855269,-0.044933393526381,0.135024275908254,4.0421270718232,0.0804558011049724,0.00405993638037847,-0.0439808663300559,-0.420925553319919,3.82562038900067,0.206405097250168,0.0826712411219453,-0.0463209868287233,0.583455702398434,4.22540381791483,-0.0499265785609398,-0.11150541143199,-0.0869054841858133,-0.0415519015252069,-0.0559524774168404
"373",102,"2000-2010",2500,-0.117522163480442,-0.0788447422642921,0.028163982782586,0.145009055505714,-0.240030436828563,0.459976988823143,-0.380615822923515,-0.150558842866535,Inf,0.0313453564697244,0.151730413228327,-0.0443040408053417,-0.0453417834370215,0.101776436405706,0.0268362264388939,0.444250017498425,-0.482386585207331,-0.451016075219897,-0.129979823555011,0.0356218215441517,1.4126213592233,-0.689805825242718,-0.379611650485437,-0.237808599167822,0.0165856512737419,0.0809523809523809,-0.344877344877345,-0.549603174603175,0.0167373880245168,-0.0622579076628921,-0.0591664957249544,-0.0608173613484364
"213",103,"1990-2000",2600,-0.0782411192782052,-0.133779328336034,0.175192449690219,0.102641034565035,-0.0984741126504198,-0.332452783488344,5.71060622914349,1.23686874304783,-0.440782814238042,0.0201209760232769,-0.0484212797169607,-0.0336785692369582,-0.0158774883290099,0.019127676456453,0.0278286002135376,-0.34198347107438,3.48077922077922,1.06805194805195,-0.195757575757576,0.0685895065630563,-0.341498950487715,1.49681647940075,0.0700642054574638,-0.251902015653632,-0.0193531812082004,-0.29155477980666,Inf,Inf,-0.134792433210686,-0.0902445625310778,-0.0511474495487083,-0.0687713115126903
"374",104,"2000-2010",2600,-0.0605685634470076,-0.0189079129521943,0.00551145564696348,0.0753531031919453,-0.230275268633075,-0.461192688043153,-0.101987813405254,1.69403655978424,-1,0.0243791709359226,0.272418644089572,-0.0482926146587228,0.00295052897862,-0.0034334073674193,0.0486226664885283,-0.461743772241993,-0.36764303312346,-1,-0.0553922327092683,0.0751378938576059,-0.505127094165222,-0.537261698440208,-1,-0.084285808305728,0.0202530738072195,-0.286776355880561,-0.18951858622791,-1,-0.0392830070896686,-0.0972759501853404,0.00105230601424923,-0.0467977086012305
"214",105,"1990-2000",2800,-0.0749154277131255,-0.121877842325054,0.220110299875905,0.12584467642612,0.845200741638736,-0.349491390084711,0.765666226912929,-1,-1,-0.00422969929616709,0.294225054835906,-0.00132490033272386,0.0371372778695798,-0.0119656302145808,-0.00829507589781551,-0.493431028990124,2.11178082191781,-0.654246575342466,-0.148988117762809,0.00896103896103896,-0.453349282296651,1.07727272727273,-0.480681818181818,-0.183928571428571,-0.0136417366857288,-0.524789410348977,2.80168471720818,-1,-0.138467132431239,-0.120018944611176,-0.0835200408338707,-0.111112457024779
"375",106,"2000-2010",2800,0.0177155944776321,-0.1009946419319,-0.0593673562031125,0.163712491277041,-0.388959742041052,-0.118399627820423,1.46848104210281,NA,Inf,0.0072019159713814,0.13888819550186,-0.0232698663246683,-0.137210124193407,0.0482687469467703,0.0735108873418474,-0.151228586931246,-0.207813347802496,-0.00976668475311983,-0.226484413679205,0.0704798048251559,-0.290322580645161,0.267281105990784,-1,-0.216589861751152,0.0744054004984567,-0.0170333569907736,-0.374475772630492,Inf,-0.229796699633463,-0.0261143917729678,-0.156617209033863,-0.0585186874595925
"215",107,"1990-2000",2900,-0.236637663836713,-0.123853623096927,0.279756852299747,0.564137763973788,-0.177039379437893,0.985555782943497,1.17170163759445,Inf,-1,-0.000925214230800303,0.610781573299993,0.363494470393967,0.530286030060394,-0.126058215419043,0.447688132541861,0.198848187640704,1.24784035182632,0.498560234550881,-0.666074690002891,0.181220660683926,1.19811706917724,0.0990585345886204,NA,-0.511362484622022,0.545709435324663,-0.165746268656716,2.33701492537313,0.668507462686567,-0.697118072060082,-0.161649784649892,-0.0514889229076852,-0.141436076904043
"376",108,"2000-2010",2900,0.0354134566320708,0.000313081577936382,0.017488959064748,-0.0658661967457459,-0.299092568728522,-0.713265141752577,-0.770612113402062,-0.713265141752577,NA,0.0101979361652415,-0.0097160198537239,0.0842685950680588,0.0449386763085359,-0.0310655670103092,0.0509241327666734,-0.401868475991649,0.196263048016701,-0.401868475991649,-0.192882762783912,0.0146309075626691,-0.448354838709677,-1,Inf,0.0184218362282879,0.0684156378600824,-0.37962962962963,0.861111111111111,-1,-0.303443794671865,0.0453643578643579,0.00876673335324725,0.0331748851167132
"216",109,"1990-2000",3000,-0.0162591334264533,-0.192900574795632,0.257256192004803,0.0402963797483478,0.613186721697912,-0.494592231540455,0.462313143409618,-0.477745305925136,-0.869436326481284,-0.00741850700234663,0.230458646105975,-0.0156760032749357,-0.0160359634351178,0.00673464464900814,0.20361544900078,-0.67268125920185,0.350189805792369,-1,-0.497367941970589,0.080458823331964,-0.501202741342532,-0.00240548268506348,NA,-0.352669909717774,0.371357814362022,-0.78522621423819,0.380688622754491,-1,-0.58782383761888,-0.0673268447854668,-0.0605231660602953,-0.0636251254962948
"377",110,"2000-2010",3000,-0.083659974214517,0.0531507335936319,0.0192362347093076,0.0525807129489633,-0.460576724866525,0.231552849411016,0.707615295401828,1.17332855778415,0.0866642788920725,0.0123824501443255,0.283335246116587,-0.0592859536824541,-0.0475811825197307,0.0488130981017402,0.0963026678950615,1.81267724867725,-0.0867931010788153,Inf,-0.355502210717129,0.0923571037307199,1.1356704361874,2.2035056542811,NA,-0.369006462035541,0.102632051742724,2.79545454545455,-0.335795454545455,Inf,-0.345611285266458,-0.0829489576136872,-0.0541706872586343,-0.0685035796653418
"217",111,"1990-2000",3100,0.0421890455760345,-0.224763514306504,0.185520972701453,0.0404139109019048,0.0460355414856475,0.5558799578939,3.2581977794991,-0.763433456694495,-0.946772527756261,0.00252903585432706,0.256313815488902,-0.0588094079480942,-0.0631964885101989,0.104681269185529,0.161303779244617,-0.258515815085158,Inf,-0.752838605028386,-0.504344803614877,0.115119961027889,0.0504201680672269,Inf,-1,-0.482953803282971,0.260034193600912,-0.397559409120103,Inf,-0.0963391136801541,-0.53801606373536,-0.0593187550062048,-0.0769659512156512,-0.0720886543993606
"378",112,"2000-2010",3100,-0.00750724222619637,-0.0936955573727788,0.0641640422044025,0.0214593501830157,-0.233511529834883,-0.549768955796449,0.336623412479293,0.0692987299834348,0.0692987299834348,0.00944778339357436,0.177543162340082,-0.0665080490027336,-0.0830576450054639,0.122456984246473,0.101298063946213,0.155421686746988,-0.449799196787149,1.9710843373494,-0.355732607850758,0.0735943688542464,0.591381872213967,-0.204309063893016,Inf,-0.341112066942989,0.143343399025217,-0.0926573426573426,-0.637062937062937,-1,-0.381810497195113,-0.0458267538912701,-0.0864420873519342,-0.0700168846407007
"218",113,"1990-2000",3200,-0.0559189209815147,-0.183323256039419,0.21267261076945,0.105200534162727,-0.213117204001116,-0.425450656889704,13.9382829208677,0.149098686220593,-0.36161184098856,0.00705025902462889,0.274691358024691,0.0146064323346702,0.0205465500908917,-0.0206461421870734,0.21039823725738,-0.21141975308642,7.41152263374486,1.10288065843621,-0.484362139917696,0.167417471674175,-0.202843361259203,2.10891089108911,Inf,-0.453770992862833,0.28795862607338,-0.231069476971116,Inf,-1,-0.521554341226472,-0.0638487159735708,-0.0771778948631116,-0.0727659114770591
"379",114,"2000-2010",3200,-0.0738405502670072,-0.095975710064279,0.0345253292839991,0.130263326348132,-0.0635836165756859,0.238878875270368,-0.727718928512007,-0.606705118961788,-0.528046142754146,0.0041492213569496,0.465603190428714,-0.0634828188701224,-0.0482061670710211,0.0447358369703822,0.0892411684235937,-0.364705882352941,0.455882352941176,-1,-0.272428524482419,0.0817591309113182,-0.434701492537313,0.507462686567164,-1,-0.281489747524062,0.104692506056107,-0.233507853403141,0.341361256544503,NA,-0.268106457242583,-0.148342059336824,-0.0883045525902669,-0.110588235294118
"219",115,"1990-2000",3300,-0.00511534124028168,-0.149656916014186,0.178584589289114,-0.000646157540160924,-0.412066304804721,-0.0542295449000705,0.324192184233716,-0.199069385583632,169.10663717731,0.0831115733168537,0.0803283089162724,-0.00700603651872188,0.0492714039282656,-0.0349774708708605,-0.0600431983925824,0.00932671724787889,0.989044703610879,0.431228499570367,0.134094432632622,-0.0532634156300548,-0.32535023710992,1.01058988742489,0.675491572854077,0.209495479154037,-0.0694746106790727,0.144392227998172,0.962220916989422,-0.0241634020369739,0.0603627396529487,-0.0676789574449903,0.0236914754711525,-0.012756864871751
"380",116,"2000-2010",3300,-0.10624692226832,-0.0171855150342035,-0.00545223085584397,0.106848275916902,-0.346153402598022,-0.589195400875931,0.114735770704082,-0.163143361426011,-0.793516635703428,0.0442009129803363,0.0626573898826185,-0.038691887992756,-0.0365428956155424,0.0621835105853436,0.051780572405517,-0.353834081463009,-0.00341333333333325,-0.543199388846448,-0.250386119747267,0.0488867221121846,0.0264341469946518,-0.0928888225934765,-0.481650755767701,-0.33355097170133,0.0605301027726805,-0.467981495468278,0.0640370090634443,-0.693912403002245,-0.178859332907698,-0.0275786909217284,-0.0312354738033377,-0.0339607673726313
"220",117,"1990-2000",3402,0.0212027848858097,-0.192628682900286,0.212108653564915,0.141115311454567,-0.408865220200408,-0.459612808119831,-0.486503505939911,-0.0720181959806331,-0.258132897756992,0.156702806760456,0.0266379718098009,0.0412844865603622,-0.0847317878796009,-0.0337572602180776,-0.101178390229613,-0.280857021687287,4.51610604580504,-0.0835304670488455,0.347908742858592,-0.0481311739344331,407.180737217598,1.04090368608799,0.0204518430439952,-0.00443722629854129,-0.159885495969771,-0.283975909292617,5.566426994583,-0.07874733492458,0.632470782577762,0.0235434579291647,-0.0934403497231591,-0.0325640953455351
"381",118,"2000-2010",3402,-0.13529194213178,0.00115954020686404,0.0301671275526422,0.110951147663172,-0.296329236115062,-0.143818015099593,-0.586587401600576,0.700994424459355,-0.0278344365763546,0.0387429408760139,0.0795475819306568,-0.0882690939936256,-0.153204665227775,0.0505358203173758,0.158112833193272,-0.298715183920898,-0.641579207219009,1.0026244559375,-0.466729046208415,0.0928977065905932,-0.487763012181617,-0.487763012181617,0.0244739756367664,-0.47922572905131,0.249313377651256,-0.337958377891637,-0.674193858981889,1.06422534638466,-0.475952450485849,-0.020544245307996,-0.0652944406312445,-0.0471757921530357
"221",119,"1990-2000",3403,0.0506123038744292,-0.126662439867798,0.14333640531517,-0.006271433165481,-0.441167449647747,-0.205590301735689,0.284311497452796,0.141610219958041,-0.497443327083688,0.344110373363524,0.0412789913700108,-0.00440073486948494,-0.00502414402075025,0.00199187581450932,-0.134909090248722,-0.237613075657895,0.447582799145299,0.414930555555556,1.22152091180163,-0.0337248607016622,0.279066331806766,-0.12952430196484,-0.00517063081695979,0.199246362850788,-0.21851795171348,-0.264642921620715,1.36948391922214,0.461181750186986,1.93337552499856,-0.0160929915516156,-0.0175357416203647,-0.0169727782509937
